"Accession","Min_1","Min_2","Min_3","Gene","Protein"
"Q04311",4.52324233277539e-06,4.62278740226095e-06,4.91500880284073e-06,"YDR049W","VMS1"
"Q04322",5.28822294235936e-06,5.12481593584204e-06,5.30653038629508e-06,"YMR192W","GYL1"
"Q04336",3.0504214371726e-05,2.7780296843303e-05,3.21993235927113e-05,"YMR196W","YMR196W"
"Q04338",9.58942453487981e-06,9.88645105499101e-06,1.056153927319e-05,"YMR197C","VTI1"
"Q04341",8.37600680165633e-06,8.00159579263652e-06,7.49142673558822e-06,"YDR031W","MIX14"
"Q04344",5.96110467116498e-05,6.04020460803471e-05,5.98280428468905e-05,"YDL125C","HNT1"
"Q04347",4.04399537159653e-06,4.01526278425715e-06,4.39444808786656e-06,"YMR014W","BUD22"
"Q04371",0.000110391655541391,0.000109757311790723,0.00011420929519526,"YMR027W","YMR027W"
"Q04372",2.40178037760445e-06,2.3855695466238e-06,2.38799886044045e-06,"YMR028W","TAP42"
"Q04373",0.000164206347447829,0.000169928405921536,0.000167329466241948,"YDR496C","PUF6"
"Q04399",5.1828396926515e-06,4.9263459958921e-06,5.05149227084752e-06,"YDR506C","GMC1"
"Q04401",5.6033689136616e-06,5.29305669414855e-06,5.5010417387861e-06,"YDR511W","SDH7"
"Q04408",4.35228988795433e-06,4.30689128497125e-06,4.79637717932495e-06,"YDR514C","YDR514C"
"Q04409",7.51948635377175e-05,5.97249537265549e-05,6.82349501629396e-05,"YDR516C","EMI2"
"Q04410",2.51134879063727e-05,2.47364798654803e-05,2.72949142028436e-05,"YDR517W","GRH1"
"Q04418",4.49901075300449e-06,4.4836561476758e-06,4.86221716649876e-06,"YDR527W","RBA50"
"Q04430",2.59122387819593e-05,2.68834312970133e-05,2.67360259259483e-05,"YDR531W","CAB1"
"Q04431",3.32071189622066e-06,3.33931046314434e-06,3.5865403933327e-06,"YDR532C","KRE28"
"Q04432",3.82340240495444e-06,3.0919718208185e-06,3.34926963673332e-06,"YDR533C","HSP31"
"Q04437",6.34278135339937e-07,6.62529034065963e-07,6.49096070866845e-07,"YMR106C","YKU80"
"Q04439",5.99760746612816e-05,5.90837808569433e-05,6.16794283816533e-05,"YMR109W","MYO5"
"Q04458",7.98424841631258e-05,6.40769992653945e-05,7.80192024987238e-05,"YMR110C","HFD1"
"Q04472",1.16733641338763e-05,1.18450429104817e-05,1.18695258771632e-05,"YMR115W","MGR3"
"Q04489",1.16665774736112e-05,1.12312139331641e-05,1.25356032271108e-05,"YML096W","YML096W"
"Q04491",0.000171940615515439,0.00017555605785227,0.000167774998134472,"YLR208W","SEC13"
"Q04493",5.16646260783074e-05,5.31618823910099e-05,5.21429224509931e-05,"YML094W","GIM5"
"Q04500",9.04499128535952e-07,9.17514179305706e-07,9.83492322145865e-07,"YML093W","UTP14"
"Q04511",1.34245877088369e-06,1.32436320353521e-06,1.34926711098225e-06,"YML088W","UFO1"
"Q04533",1.3050561021074e-05,1.26287785242123e-05,1.39262675692623e-05,"YML082W","YML082W"
"Q04545",2.05244216043288e-06,1.87506062785251e-06,2.19818662479936e-06,"YML081W","TDA9"
"Q04562",3.11778723011445e-06,3.23953737589668e-06,3.23561117838779e-06,"YDR107C","TMN2"
"Q04585",1.71223823503095e-05,1.89303776411792e-05,1.85807478900723e-05,"YDR109C","YDR109C"
"Q04599",3.33526355828265e-05,3.43464543545177e-05,3.44702125356676e-05,"YDR116C","MRPL1"
"Q04600",1.36777783984747e-05,1.33124069398029e-05,1.3890271568216e-05,"YDR117C","TMA64"
"Q04602",1.19650022376282e-05,1.05507693030441e-05,1.19196023263206e-05,"YDR119W","VBA4"
"Q04603",1.32655164599029e-05,1.37455497810744e-05,1.37452829519708e-05,"YDR121W","DPB4"
"Q04632",6.14176264661237e-06,5.77950751042739e-06,6.27442025356346e-06,"YML071C","COG8"
"Q04636",5.62130429882566e-05,5.75647121859879e-05,5.83120575534762e-05,"YML069W","POB3"
"Q04651",5.69819894411793e-06,5.79357280166665e-06,5.90680826281816e-06,"YML067C","ERV41"
"Q04659",2.21541855040394e-06,2.35025033009835e-06,2.09264511807331e-06,"YMR048W","CSM3"
"Q04660",6.96433828411829e-05,7.00584161627912e-05,7.12873513109434e-05,"YMR049C","ERB1"
"Q04673",1.03892697440286e-05,1.09858565036334e-05,1.1306199791062e-05,"YLR005W","SSL1"
"Q04693",1.37729639259158e-05,2.16537613429692e-05,1.48261324572506e-05,"YML049C","RSE1"
"Q04697",0.000392045574833982,0.00040162220739773,0.000395187799213572,"YML048W","GSF2"
"Q04728",0.000895462211978961,0.000877691193219935,0.000888689258071808,"YMR062C","ARG7"
"Q04740",1.90427925082355e-07,1.77166530884367e-07,2.12396287755319e-07,"YMR234W","RNH1"
"Q04767",3.86256945302637e-06,3.88959797452085e-06,3.75730752313994e-06,"YMR071C","TVP18"
"Q04772",3.60215518080603e-06,3.58244437111915e-06,3.79580263792484e-06,"YMR073C","IRC21"
"Q04773",1.87492960932357e-05,1.86231049481524e-05,1.73530632237662e-05,"YMR074C","YMR074C"
"Q04779",1.23676357579112e-06,1.21076637701971e-06,1.20234197996014e-06,"YMR075W","RCO1"
"Q04781",2.81687482223824e-05,2.85293833852963e-05,2.89323165884258e-05,"YMR247C","RKR1"
"Q04792",5.06579865353103e-07,5.22115242670444e-07,5.8685466234274e-07,"YMR250W","GAD1"
"Q04847",3.71032472037998e-06,3.74634230323192e-06,3.71891129983491e-06,"YMR258C","ROY1"
"Q04867",7.38902098274433e-06,7.74964826298065e-06,7.26462746233002e-06,"YMR310C","YMR310C"
"Q04868",5.94279315779553e-07,6.1887913793607e-07,6.31654229340952e-07,"YMR312W","ELP6"
"Q04869",6.1910446520943e-05,6.57948184806854e-05,6.6912795218847e-05,"YMR315W","YMR315W"
"Q04894",0.000152097252344818,0.000160053643833424,0.00016039444822767,"YMR318C","ADH6"
"Q04924",2.78866482760885e-05,2.726131915491e-05,2.85848548843035e-05,"YDR221W","GTB1"
"Q04934",4.50855627584298e-05,4.50963071746456e-05,4.72495044792735e-05,"YDR229W","IVY1"
"Q04935",2.48871374028281e-05,2.52614017193886e-05,2.5589362910096e-05,"YDR231C","COX20"
"Q04947",0.000446182908422593,0.000481683984174567,0.000463910315177458,"YDR233C","RTN1"
"Q04951",2.4097534644119e-05,2.40318053970212e-05,2.36652301990774e-05,"YMR305C","SCW10"
"Q04958",9.62704308815013e-06,9.96682762560212e-06,1.07756628751345e-05,"YML059C","NTE1"
"Q04969",1.84251297651449e-05,1.94397876065785e-05,1.87755660908289e-05,"YML055W","SPC2"
"Q04991",7.01781882489576e-05,6.99110066679487e-05,7.76459274836164e-05,"YMR221C","FMP42"
"Q05016",0.000400652230356291,0.000410565521318719,0.000416742808388083,"YMR226C","YMR226C"
"Q05021",7.45978205176837e-06,6.7484154095339e-06,7.48134910860297e-06,"YMR227C","TAF7"
"Q05022",0.000470262592584145,0.000485126228491719,0.00048633375342876,"YMR229C","RRP5"
"Q05024",6.54609006341182e-06,6.10144940650296e-06,6.55753236775114e-06,"YMR233W","TRI1"
"Q05027",1.80339060636031e-05,1.99933097476194e-05,1.85428041023831e-05,"YMR236W","TAF9"
"Q05029",2.72992678397607e-05,2.65023861565675e-05,2.84665035955372e-05,"YMR237W","BCH1"
"Q05031",1.80602046779752e-05,1.93251910411391e-05,1.88672009201167e-05,"YMR238W","DFG5"
"Q05040",3.89571158684165e-05,3.92551415415364e-05,3.99982972519976e-05,"YMR029C","FAR8"
"Q05050",2.9355311725014e-05,2.7422968691396e-05,3.02288163630248e-05,"YMR031C","EIS1"
"Q05080",1.6414147242251e-06,1.64648112492998e-06,1.70766254863255e-06,"YMR032W","HOF1"
"Q05123",8.04718536480986e-05,7.43092505927635e-05,8.00679709270434e-05,"YMR033W","ARP9"
"Q05166",5.90096213510203e-06,5.60964131447428e-06,6.75281837440346e-06,"YDL088C","ASM4"
"Q05359",4.30783722510053e-05,4.41498901729221e-05,4.44479500727518e-05,"YAR002C-A","ERP1"
"Q05468",1.01044148775183e-05,9.82686568377804e-06,1.05745929484582e-05,"YDR333C","RQC1"
"Q05471",6.62151042166227e-06,6.68937569510821e-06,7.14308736465401e-06,"YDR334W","SWR1"
"Q05498",3.70691117264812e-06,3.81113877978048e-06,3.968781506367e-06,"YDR339C","FCF1"
"Q05506",0.000773375050094732,0.000774896669702523,0.000770362767837413,"YDR341C","YDR341C"
"Q05515",2.89574281647273e-05,2.88140210788528e-05,2.78163401403471e-05,"YDR346C","SVF1"
"Q05518",3.60754938647023e-06,3.52041819733009e-06,3.67208751902346e-06,"YDR348C","PAL1"
"Q05521",2.39139800659656e-05,2.35152221286321e-05,2.69884586829609e-05,"YDR284C","DPP1"
"Q05541",2.24494540553468e-06,2.04447641746096e-06,2.52569128088206e-06,"YDR288W","NSE3"
"Q05543",2.12911686682354e-05,2.0970910477345e-05,2.1016696486516e-05,"YDR289C","RTT103"
"Q05549",5.33946052193359e-06,5.19353181625593e-06,5.33132474368836e-06,"YDR291W","HRQ1"
"Q05567",2.85436497690864e-05,2.85982821626158e-05,2.93594650034574e-05,"YDR294C","DPL1"
"Q05580",2.00394625870433e-06,2.05490579029646e-06,2.16502303663166e-06,"YDR266C","HEL2"
"Q05584",1.34045804024588e-05,1.30031575676082e-05,1.35556233746764e-05,"YDR272W","GLO2"
"Q05635",2.22998735223883e-06,2.30002367824533e-06,2.33347692293134e-06,"YDR279W","RNH202"
"Q05636",0.000105628111900052,0.000110867019071065,0.000112201836405899,"YDR280W","RRP45"
"Q05648",2.18534220375668e-06,2.16727755155003e-06,2.41585589162238e-06,"YDR282C","MRX10"
"Q05672",1.54116295398828e-06,1.66725078677425e-06,1.67339605423822e-06,"YDL189W","RBS1"
"Q05775",0.000456563254424546,0.000475437117511771,0.000452156667621282,"YLR192C","HCR1"
"Q05778",9.32394825654916e-06,9.22484540028407e-06,9.24388846289015e-06,"YLR199C","PBA1"
"Q05779",2.07202586622868e-05,2.21475175242849e-05,2.21302740256578e-05,"YLR201C","COQ9"
"Q05785",2.5932306009775e-05,2.31651203113639e-05,2.60872781801849e-05,"YLR206W","ENT2"
"Q05787",8.74804473279876e-06,8.52643964652818e-06,8.64740592965739e-06,"YLR207W","HRD3"
"Q05788",5.77083687639055e-05,5.87041423308543e-05,5.99064998046391e-05,"YLR209C","PNP1"
"Q05791",9.68766209637688e-06,8.909328781774e-06,9.41537331079062e-06,"YLR215C","CDC123"
"Q05812",1.63697476354022e-06,1.73207898324168e-06,1.82576582592566e-06,"YLR219W","MSC3"
"Q05854",4.15081413322427e-06,4.42885037285194e-06,4.72714711510004e-06,"YLR278C","YLR278C"
"Q05874",2.67686190969844e-06,2.69057227798088e-06,2.49156414762822e-06,"YLR285W","NNT1"
"Q05881",9.29718749686336e-06,9.53308187016847e-06,9.30780434565677e-06,"YLR287C","YLR287C"
"Q05892",4.53476713206712e-06,4.14112344600709e-06,4.60994772786536e-06,"YLR290C","COQ11"
"Q05900",4.92287883090929e-06,5.13959742990102e-06,5.0368466102868e-06,"YLR298C","YHC1"
"Q05902",1.07075352587824e-05,1.02877343829815e-05,1.05549033194618e-05,"YLR299W","ECM38"
"Q05905",0.000396547013743195,0.000389576093480701,0.000396624429734003,"YLR301W","HRI1"
"Q05911",0.00175845196162712,0.00184563292195645,0.00174009851626959,"YLR359W","ADE13"
"Q05919",4.59780210530241e-06,4.62419724142641e-06,4.66081573665644e-06,"YLR360W","VPS38"
"Q05924",1.55486877998017e-06,1.52613969797289e-06,1.68280096620102e-06,"YLR361C","DCR2"
"Q05926",3.48797966733319e-06,3.66576905652016e-06,3.48352013156124e-06,"YLR364W","GRX8"
"Q05931",2.04923632261807e-05,2.02760808882399e-05,2.03964866167141e-05,"YLR369W","SSQ1"
"Q05933",0.000122842569321693,0.000121351602471088,0.000122794609356096,"YLR370C","ARC18"
"Q05934",3.32858812893728e-05,3.33885214591691e-05,3.38026012587697e-05,"YLR373C","VID22"
"Q05942",1.19330622898948e-05,1.25263672676382e-05,1.21789146911881e-05,"YLR221C","RSA3"
"Q05946",8.45740406116524e-06,8.36125925465481e-06,8.80794363989428e-06,"YLR222C","UTP13"
"Q05948",2.30675336596999e-05,2.24388946856444e-05,2.41597852043493e-05,"YLR225C","YLR225C"
"Q05958",1.94229220058077e-06,2.08785126812878e-06,1.92677598158327e-06,"YLR228C","ECM22"
"Q05979",7.31151937351471e-06,7.1372579730928e-06,7.54144138523236e-06,"YLR231C","BNA5"
"Q05998",1.74933064395801e-05,1.92608412709454e-05,1.9207620765143e-05,"YLR237W","THI7"
"Q06010",5.03688822319652e-05,4.90894402426801e-05,5.08960709283623e-05,"YLR389C","STE23"
"Q06011",1.8418297270287e-05,1.44371400066181e-05,1.53955554935442e-05,"YLR390W","ECM19"
"Q06053",2.74117691413292e-05,2.71096455026921e-05,2.69523551489834e-05,"YLR401C","DUS3"
"Q06063",5.13982553776012e-06,5.05136666001649e-06,5.11694703607486e-06,"YLR405W","DUS4"
"Q06070",3.34324488934629e-06,7.63706784930569e-07,1.31763920208748e-06,"YLR407W","YLR407W"
"Q06078",2.06501969555467e-05,2.12001990898715e-05,2.16241005983246e-05,"YLR409C","UTP21"
"Q06090",7.5838895377663e-06,5.4734467526515e-06,7.15849003133517e-06,"YPR100W","MRPL51"
"Q06096",1.69972874504208e-05,1.67568536852127e-05,1.74318339879686e-05,"YPR105C","COG4"
"Q06103",0.000240686536938782,0.000241890514255315,0.00024783125935786,"YPR108W","RPN7"
"Q06104",2.9016804788585e-07,3.03926011592983e-07,3.17619711237119e-07,"YPR109W","YPR109W"
"Q06106",1.75736850244299e-05,1.73445724904374e-05,1.82922176025001e-05,"YPR112C","MRD1"
"Q06107",6.22892432885972e-06,6.31038025359512e-06,6.38232584381912e-06,"YPR114W","YPR114W"
"Q06108",3.25048942320813e-06,2.9842034645721e-06,3.78022228068024e-06,"YPR115W","RGC1"
"Q06132",2.290378652798e-05,2.33149318717511e-05,2.38031013408384e-05,"YLR336C","SGD1"
"Q06137",1.07611824459669e-05,9.26940976021852e-06,1.06888425003928e-05,"YLR345W","YLR345W"
"Q06142",0.000483497378449445,0.000504613555765862,0.000501218579295318,"YLR347C","KAP95"
"Q06143",2.93230489497161e-05,2.71831888020552e-05,2.80813692836854e-05,"YLR348C","DIC1"
"Q06147",6.09120890827273e-07,6.13631279849394e-07,6.34083336989205e-07,"YLR260W","LCB5"
"Q06151",5.57318632237888e-05,5.38019440268938e-05,5.55932674795182e-05,"YLR270W","DCS1"
"Q06156",1.39957315713539e-05,1.35071415094347e-05,1.55020902841686e-05,"YLR272C","YCS4"
"Q06162",7.78801603390917e-06,7.13447372019531e-06,8.2095054491469e-06,"YLR315W","NKP2"
"Q06168",3.93286183118126e-06,4.01873265433534e-06,4.56798110970881e-06,"YLR321C","SFH1"
"Q06169",6.6948463942048e-06,6.22923026357544e-06,6.90477183351493e-06,"YLR324W","PEX30"
"Q06178",1.29952384004949e-05,1.32124971103191e-05,1.36082784244799e-05,"YLR328W","NMA1"
"Q06179",4.56642310517088e-06,4.62057843110439e-06,4.57139829256403e-06,"YLR454W","FMP27"
"Q06188",7.66523902680335e-07,7.18009515678427e-07,7.86762951280408e-07,"YLR455W","YLR455W"
"Q06205",0.000100196188567984,0.000109192740062826,9.55480315403029e-05,"YLR449W","FPR4"
"Q06211",5.33909036627137e-06,5.65673621775565e-06,5.71670900150325e-06,"YPR164W","MMS1"
"Q06214",3.41856206104756e-06,3.48941989053903e-06,3.5046392405916e-06,"YPR169W","JIP5"
"Q06218",4.04768043423171e-05,4.51838697155609e-05,3.97830611014819e-05,"YLR276C","DBP9"
"Q06224",1.86401878636173e-06,1.78599870052889e-06,1.82076087019207e-06,"YLR277C","YSH1"
"Q06245",1.29914710415833e-05,1.26959218391182e-05,1.36314873787653e-05,"YLR166C","SEC10"
"Q06252",3.10327294344478e-05,3.04349435322821e-05,3.23720612576529e-05,"YLR179C","YLR179C"
"Q06263",2.80235728236081e-06,2.87359301419094e-06,2.86415562943864e-06,"YLR181C","VTA1"
"Q06287",3.41155538628894e-05,3.45950705097797e-05,3.43796969902205e-05,"YLR186W","EMG1"
"Q06315",5.93439431131416e-06,5.58648727176376e-06,6.38845139748057e-06,"YLR187W","SKG3"
"Q06321",1.6851177004798e-07,1.61594691980861e-07,1.94184391242446e-07,"YLR189C","ATG26"
"Q06324",3.57570972541753e-07,3.69670037417776e-07,4.09703416620753e-07,"YLR190W","MMR1"
"Q06328",2.02354140715806e-06,2.23202744828785e-06,2.33811555085936e-06,"YDR352W","YPQ2"
"Q06333",2.54539176236072e-06,2.20600912166029e-06,2.03329231802025e-06,"YDR357C","CNL1"
"Q06336",3.07364036706531e-05,2.90791235763545e-05,3.12193024442372e-05,"YDR358W","GGA1"
"Q06337",9.92429805531373e-06,8.58869556182069e-06,1.16070267508355e-05,"YDR359C","EAF1"
"Q06338",2.84572369401251e-05,2.96896175346045e-05,2.85122766561746e-05,"YDR361C","BCP1"
"Q06344",3.39922202014711e-05,3.36592448607459e-05,3.49506729260711e-05,"YDR365C","ESF1"
"Q06346",2.38900915982945e-05,2.35183990306396e-05,2.48977520161965e-05,"YDR367W","KEI1"
"Q06350",1.13427029451593e-06,1.15148433599463e-06,1.20576870022111e-06,"YDR371W","CTS2"
"Q06385",0.000127699859720637,0.000127619612166324,0.000128679929781923,"YDR372C","VPS74"
"Q06389",6.12236192303927e-06,6.11367265358837e-06,6.50574762163924e-06,"YDR373W","FRQ1"
"Q06405",4.9889043916261e-06,5.22264487291154e-06,5.37311216666327e-06,"YDR377W","ATP17"
"Q06406",9.80375956682913e-06,1.09154729948577e-05,1.14590907825211e-05,"YDR378C","LSM6"
"Q06407",2.562227787014e-06,2.53642149562118e-06,2.68377563667814e-06,"YDR379W","RGA2"
"Q06409",9.64667999991098e-06,9.28099365986866e-06,1.10187364564585e-05,"YLR422W","YLR422W"
"Q06411",4.07014483105282e-06,4.01658834816689e-06,4.42906523957619e-06,"YLR424W","SPP382"
"Q06436",3.23204532664378e-07,3.03134487035521e-07,3.29525789691204e-07,"YLR427W","MAG2"
"Q06440",5.98426202665009e-05,6.23990621539695e-05,6.04776141690344e-05,"YLR429W","CRN1"
"Q06479",1.72632889687288e-07,1.56764867425452e-07,1.54045604641072e-07,"YLR352W","YLR352W"
"Q06488",2.14618961676948e-05,2.25274378499671e-05,2.2722487926108e-05,"YLR357W","RSC2"
"Q06489",7.61743680948752e-05,7.9217589730042e-05,7.84738295303578e-05,"YPR118W","MRI1"
"Q06493",2.87034106083974e-05,2.83916153375914e-05,2.91515105957135e-05,"YPR125W","YLH47"
"Q06494",8.11951625402748e-06,8.80654644388201e-06,8.95492834834182e-06,"YPR127W","YPR127W"
"Q06497",2.376075819083e-05,2.80260877759601e-05,2.50636000706244e-05,"YPR128C","ANT1"
"Q06504",3.0340727404713e-05,2.88699175241976e-05,3.21952000279735e-05,"YPR131C","NAT3"
"Q06505",2.8961349517961e-05,2.83433330014894e-05,2.90716989424027e-05,"YPR133C","SPN1"
"Q06506",2.47165441741351e-05,2.51650540636445e-05,2.54362872212604e-05,"YPR137W","RRP9"
"Q06508",5.60618583768569e-06,5.6022223213263e-06,5.91724720266323e-06,"YPR139C","LOA1"
"Q06511",8.21788998175173e-05,8.18366566000273e-05,9.04075401579065e-05,"YPR143W","RRP15"
"Q06512",1.64238194546614e-05,1.73780667719657e-05,1.76459975338317e-05,"YPR144C","NOC4"
"Q06523",3.82205131952035e-05,3.69995641238569e-05,3.80205869312757e-05,"YPR148C","YPR148C"
"Q06525",8.19079906778695e-06,7.21619636721412e-06,9.20924067064102e-06,"YPR152C","URN1"
"Q06538",1.12607997595814e-05,1.0999738465057e-05,1.19305258318285e-05,"YLR241W","CSC1"
"Q06549",8.23545029230998e-08,8.03713465701292e-08,8.50132270963316e-08,"YLR245C","CDD1"
"Q06554",7.08659491915877e-06,6.87544873754337e-06,7.58210031003905e-06,"YLR247C","IRC20"
"Q06567",2.32172981459821e-06,2.32591485048968e-06,2.58096861887754e-06,"YLR253W","MCP2"
"Q06580",2.47686742668411e-06,2.60286148670973e-06,2.58407081912944e-06,"YPR188C","MLC2"
"Q06604",2.04288619390766e-06,2.23277092481912e-06,2.02635082055848e-06,"YPR171W","BSP1"
"Q06624",6.47294821440722e-06,6.65699954131245e-06,6.74931996937502e-06,"YPR180W","AOS1"
"Q06625",4.53979368701724e-05,4.35624109334162e-05,4.53631026116405e-05,"YPR184W","GDB1"
"Q06628",4.27057098634704e-08,5.21460871713549e-08,6.44779995236768e-08,"YPR185W","ATG13"
"Q06629",5.3040133659742e-06,5.23577424501748e-06,5.56925224143872e-06,"YDR295C","HDA2"
"Q06630",7.64793810365924e-06,7.2697598540368e-06,7.6312341581245e-06,"YDR296W","MHR1"
"Q06631",3.15173443922813e-05,3.20467527059272e-05,3.18965943365787e-05,"YDR299W","BFR2"
"Q06632",7.19051689998732e-06,7.46370195153591e-06,7.70867206865537e-06,"YDR301W","CFT1"
"Q06639",1.4924762952097e-05,1.53241394659256e-05,1.55230881656708e-05,"YDR303C","RSC3"
"Q06644",7.11969513489162e-06,7.27194877091894e-06,7.54118017729127e-06,"YDR307W","PMT7"
"Q06651",5.71892751358809e-07,5.48203387650625e-07,5.46874607680637e-07,"YDR313C","PIB1"
"Q06668",2.08771930179484e-06,2.02215489729993e-06,2.03017284153009e-06,"YDR316W","OMS1"
"Q06672",2.68491373870139e-05,2.60592966292002e-05,2.53675209744119e-05,"YLR435W","TSR2"
"Q06673",4.15408338455624e-05,3.82276453355835e-05,4.05614591388207e-05,"YLR436C","ECM30"
"Q06677",6.58072075658826e-06,6.7222328024422e-06,6.44682534581645e-06,"YDR320C","SWA2"
"Q06678",2.53023599990832e-06,2.34420342257662e-06,2.64838928894182e-06,"YDR322W","MRPL35"
"Q06679",3.37363899017761e-05,3.48481035347188e-05,3.58847681504969e-05,"YDR324C","UTP4"
"Q06680",7.15863029882517e-06,7.3738923577717e-06,7.60561336578571e-06,"YDR325W","YCG1"
"Q06681",4.05731614842356e-07,4.08149535008203e-07,4.46377937828288e-07,"YDR326C","YSP2"
"Q06682",2.87328184607873e-05,2.85151355749664e-05,2.99569173308767e-05,"YDR330W","UBX5"
"Q06685",6.71101376123967e-05,6.72190825929948e-05,6.65442275754035e-05,"YLR410W","VIP1"
"Q06688",5.5341692110298e-06,5.80760479862996e-06,5.56511459401117e-06,"YLR412W","BER1"
"Q06689",0.000140017290921289,0.000139044974454473,0.000142082732502332,"YLR413W","YLR413W"
"Q06696",8.65137230110676e-06,8.12827292373311e-06,9.11048211637704e-06,"YLR417W","VPS36"
"Q06697",4.74651652235178e-05,5.00149982609112e-05,4.90855528679871e-05,"YLR418C","CDC73"
"Q06698",2.2989470242554e-05,2.30817418139431e-05,2.44689123503791e-05,"YLR419W","YLR419W"
"Q06704",4.49667089662381e-05,4.48520340299039e-05,4.8036910654637e-05,"YLR309C","IMH1"
"Q06705",0.000186546815544767,0.00018818110422796,0.000182154368912416,"YLR380W","CSR1"
"Q06706",7.64687402469663e-05,7.7798590119011e-05,7.68900637935842e-05,"YLR384C","IKI3"
"Q06708",5.32320830455868e-05,5.11008947431316e-05,5.40845160460101e-05,"YLR386W","VAC14"
