"Accession","Gene","Protein","Min_1","Min_2","Min_3","Rich_1","Rich_2","Rich_3"
"P40056","YER083C","GET2",2.38272999874706e-05,2.52697584218254e-05,2.39963494547215e-05,1.55102905926283e-05,1.72257958487913e-05,1.74744981234079e-05
"P40060","YER092W","IES5",2.3075145301801e-06,2.22840080216511e-06,2.09270758052294e-06,2.70416019700903e-06,2.82233829951487e-06,2.86985047649686e-06
"P40061","YER093C","TSC11",6.97396116502567e-06,5.98738502191364e-06,6.92893720027427e-06,7.25369070473076e-06,6.9174872646642e-06,6.95197412561525e-06
"P40064","YER105C","NUP157",5.07455703624471e-05,5.12949902860067e-05,5.30451948650609e-05,5.68091372555864e-05,6.21187764851885e-05,6.11691813105045e-05
"P40066","YER107C","GLE2",5.88822970657398e-07,5.84714568524127e-07,6.04960528705302e-07,7.17680277683778e-07,7.30684840814493e-07,7.23802347934717e-07
"P40069","YER110C","KAP123",0.00122452433598348,0.00125164419529232,0.00122773438012264,0.00142824861447311,0.00144665404825202,0.00148808961237044
"P40070","YER112W","LSM4",0.000102873495993488,0.000107191796026075,9.86403793237618e-05,0.000122750119419782,0.000131738892177668,0.000131120668089957
"P40071","YER113C","TMN3",3.6637699845483e-06,4.10037075754716e-06,3.83296257767034e-06,4.39674437330078e-06,4.64766407535117e-06,4.72356662576696e-06
"P40074","YER119C","AVT6",1.52238213456393e-05,1.37438236078585e-05,1.54885092899197e-05,1.11653225669431e-05,1.30931558439912e-05,1.13925986892739e-05
"P40075","YER120W","SCS2",0.000156260377958474,0.000162047597922579,0.000154342259487409,0.000152685895496116,0.000166756625750767,0.00017237584979301
"P40078","YER126C","NSA2",1.03366856589111e-05,1.1529423475814e-05,1.08231909100065e-05,1.43245218395512e-05,1.5458694732639e-05,1.55797866510128e-05
"P40079","YER127W","LCP5",7.34183214225703e-06,8.42924386621106e-06,7.85817633889516e-06,1.07535867753848e-05,1.10659981360518e-05,1.13633720112077e-05
"P40081","YER134C","YER134C",1.39719911818103e-05,1.37409769599766e-05,1.35302662406354e-05,1.30155493833662e-05,1.60572490685522e-05,1.54779261293906e-05
"P40083","YER137C","YER137C",4.70346149819446e-06,4.63862362212764e-06,4.52758365741732e-06,4.80402617783139e-06,5.16660994891393e-06,4.75828447982936e-06
"P40084","YER139C","RTR1",2.61819340782332e-06,2.48980742689848e-06,2.73889338124514e-06,2.64670433395227e-06,3.06600451885431e-06,3.06787041171732e-06
"P40085","YER140W","EMP65",1.29368272514232e-07,1.17125307730364e-07,1.43363808423532e-07,1.33385205354565e-07,1.60902552746847e-07,1.34174916859346e-07
"P40086","YER141W","COX15",2.23156160611243e-05,2.28494718455158e-05,2.4770408775157e-05,2.11619115519222e-05,2.41838441115524e-05,2.35227918103879e-05
"P40087","YER143W","DDI1",5.38193558113097e-05,5.18472054717682e-05,5.66442102793522e-05,5.32911045172727e-05,5.54914842298042e-05,5.43771781362044e-05
"P40088","YER145C","FTR1",7.85373116486662e-07,7.95355847509988e-07,1.11184076473441e-06,9.6810838363521e-07,1.11587885257897e-06,1.36124353823771e-06
"P40089","YER146W","LSM5",1.57036752420714e-05,1.55623049765321e-05,1.50223294353599e-05,1.65486068063333e-05,1.92912166316518e-05,1.76610639713597e-05
"P40090","YER147C","SCC4",1.06024494669209e-05,1.00767337623119e-05,1.07775893722e-05,1.14451988713154e-05,1.2269407626533e-05,1.13131236808993e-05
"P40091","YER149C","PEA2",4.82985943774301e-06,5.10948293556288e-06,4.95301356829904e-06,4.98706670714923e-06,5.54675677459206e-06,5.83952481813573e-06
"P40093","YER156C","YER156C",0.000253842859558577,0.000261107790606107,0.000260335634108772,0.000276857265053793,0.00029744696741887,0.000281136338190062
"P40094","YER157W","COG3",2.70560379277823e-05,2.74658354894797e-05,2.90813490405735e-05,3.19680324994556e-05,3.26496053361772e-05,3.23830418445619e-05
"P40096","YER159C","BUR6",5.75453599117079e-06,5.58799267213108e-06,5.75627842095316e-06,6.25646727720152e-06,7.1852082157408e-06,6.75906864871421e-06
"P40098","YER182W","FMP10",6.42837505918863e-07,5.99229439497047e-07,6.72768369644503e-07,6.08238941741725e-07,6.79139951908893e-07,6.67147108162237e-07
"P40099","YER183C","FAU1",9.84660042294428e-07,8.37328525499243e-07,1.13804863890307e-06,7.98032483947432e-07,8.12840432030581e-07,9.0202714979555e-07
"P40106","YER062C","GPP2",5.92008650639028e-06,5.56121285689864e-06,6.15347133139926e-06,4.32008740574746e-06,5.10591145189766e-06,5.24771379048722e-06
"P40107","YGL225W","VRG4",3.88743033839719e-06,4.34364982257174e-06,3.84615968097158e-06,3.33140701508282e-06,4.83754597694332e-06,5.20695010731824e-06
"P40151","YNL218W","MGS1",7.36034337802439e-07,7.22281184794684e-07,8.12396898457249e-07,8.85505044365272e-07,8.55452584503806e-07,8.94503243705286e-07
"P40152","YNL217W","YNL217W",1.30959872623121e-07,1.11644335520822e-07,1.30811805989137e-07,2.43132027239114e-07,2.64976313661072e-07,2.33323329004547e-07
"P40154","YNL215W","IES2",5.02044836818373e-06,5.05036726754222e-06,5.09199113679707e-06,5.66669252916472e-06,5.83652598495409e-06,6.25797271379911e-06
"P40155","YNL214W","PEX17",1.95352004787734e-06,1.80529751204541e-06,1.86033316288919e-06,1.93512080526011e-06,2.00218612220965e-06,1.95705411012816e-06
"P40156","YNL213C","RRG9",9.94199412110845e-07,7.33796937133909e-07,7.96148629935385e-07,8.28501786397751e-07,9.46550165601711e-07,7.39636628576459e-07
"P40157","YNL212W","VID27",1.79785150910794e-05,1.82966557194455e-05,1.96944913173444e-05,1.82587576288517e-05,1.96490323672646e-05,1.97564935339692e-05
"P40159","YNL208W","YNL208W",7.23904323091622e-06,7.99658573910489e-06,7.32893605649113e-06,7.1893962109327e-06,8.13069643712281e-06,7.96256395496643e-06
"P40160","YNL207W","RIO2",2.58956561372415e-05,2.63596553151393e-05,2.85213164595139e-05,3.18002897372994e-05,3.37977237886476e-05,3.32023001312617e-05
"P40161","YNL206C","RTT106",1.81378770057505e-05,1.84630644406379e-05,1.84628576682605e-05,1.94106373714719e-05,1.96768712744637e-05,2.11560777720337e-05
"P40164","YNL201C","PSY2",8.58086022970782e-06,8.63199707542241e-06,8.71807837018067e-06,9.01787446338504e-06,9.89274984056633e-06,1.02411969723059e-05
"P40185","YIL051C","MMF1",0.00158508625888809,0.00167557323116559,0.00154978130267815,0.0010384247320412,0.00110626723014235,0.00114295951804932
"P40186","YIL050W","PCL7",2.58317604341399e-06,1.90930409342031e-06,3.5321448767487e-06,1.9111010440745e-06,1.57078664184668e-06,1.96204328271563e-06
"P40202","YMR038C","CCS1",0.000142602306976601,0.000152929450331296,0.000149117267918943,0.000143649221256256,0.000149457382204048,0.000157861300193995
"P40206","YMR132C","JLP2",2.20902041481836e-06,2.054610271761e-06,2.18461084855508e-06,2.14604282873231e-06,2.42261421671582e-06,2.42013245838189e-06
"P40207","YMR134W","YMR134W",2.86934744005612e-05,3.18964527139646e-05,3.14505780355911e-05,2.69143878130561e-05,3.10105696462173e-05,2.98220552297224e-05
"P40208","YMR135C","GID8",2.88028853365961e-06,2.91655743573142e-06,3.40597147320981e-06,3.48802887773283e-06,3.24985232009418e-06,3.57659176772834e-06
"P40210","YMR140W","SIP5",3.23648984669624e-06,3.10653791440235e-06,3.48104995910213e-06,3.97550897821369e-06,3.92177992901944e-06,3.91363409931119e-06
"P40212","YMR142C","RPL13B",0.00550848200242654,0.00569034206152855,0.00577108022765555,0.00692902661591263,0.00674321576715392,0.00667956589565525
"P40215","YMR145C","NDE1",7.89808356631699e-06,8.87987516948258e-06,8.99515992154295e-06,1.13146125864191e-05,1.13109199268775e-05,1.07739627087045e-05
"P40217","YMR146C","TIF34",6.46148207038143e-06,7.02137814337246e-06,6.48974767834884e-06,8.33398132971351e-06,8.93351555986205e-06,8.59800163278446e-06
"P40302","YMR314W","PRE5",0.000248446297320109,0.00024330440341174,0.000249671547453147,0.000263726818379418,0.000267528956663139,0.000273351200303801
"P40303","YOL038W","PRE6",0.000348914092609479,0.000372486944827203,0.000350415214804606,0.000387602260106825,0.000406242799028695,0.000389248454089733
"P40308","YMR313C","TGL3",4.3019558916215e-06,4.24720427680117e-06,4.11233555084658e-06,4.13561879868784e-06,4.25762750262587e-06,4.35918217911015e-06
"P40309","YJL094C","KHA1",1.66993990964917e-05,1.67633556773124e-05,1.72054442712704e-05,2.20256692564052e-05,2.29470216493189e-05,2.37168631261849e-05
"P40317","YDR006C","SOK1",2.13176120010937e-06,2.0898788467276e-06,2.6660121330901e-06,2.80427782107244e-06,3.13859000821371e-06,2.76186561988325e-06
"P40318","YIL030C","SSM4",3.30757306956206e-05,3.33778041125472e-05,3.48389400100491e-05,3.35986263553803e-05,3.5305699968548e-05,3.51216105950281e-05
"P40319","YLR372W","ELO3",0.000164772841728947,0.000164501445943484,0.000160923846159828,0.000156455488193989,0.000175074046426264,0.000177626275236615
"P40327","YDL007W","RPT2",0.000716343468491651,0.000746976321545067,0.00072387707134337,0.000752564733869514,0.000795249112358354,0.000790959033652265
"P40328","YPL074W","YTA6",1.234416048046e-06,1.23195605381982e-06,1.40705138601477e-06,1.49026388522913e-06,1.62169050826431e-06,1.47091323320968e-06
"P40335","YJL053W","PEP8",6.61775602516823e-06,6.88983780627653e-06,6.90677443345883e-06,8.4482996383576e-06,8.95083129802769e-06,8.93845748980885e-06
"P40339","YOL094C","RFC4",1.51456445860978e-05,1.42812075500493e-05,1.49037941394211e-05,1.81392855472943e-05,1.77383018938544e-05,1.72668201356155e-05
"P40340","YGR270W","YTA7",2.72580694664165e-05,2.70421601360593e-05,2.83816562683429e-05,2.85638269654032e-05,2.96702834871083e-05,2.90247353021759e-05
"P40341","YMR089C","YTA12",3.06551387673943e-05,2.92984995224397e-05,3.07703903671553e-05,3.00718807278574e-05,3.27728940690122e-05,3.16682520775055e-05
"P40343","YNR006W","VPS27",1.612885693813e-05,1.67500554838044e-05,1.81642848226392e-05,1.70551924938099e-05,1.97247094748934e-05,1.87069941934548e-05
"P40344","YNR007C","ATG3",2.40302690127023e-06,2.55866012232249e-06,2.58883275254975e-06,2.38689304858909e-06,2.67019094784338e-06,2.86067431409642e-06
"P40345","YNR008W","LRO1",6.06092844124018e-05,5.90555778514595e-05,6.10249314939999e-05,4.99130662496588e-05,6.18991374915225e-05,6.00354362357629e-05
"P40347","YPR073C","LTP1",2.71164922901623e-05,2.8624792653783e-05,2.78712152639723e-05,3.67279884960672e-05,3.88708991600266e-05,3.66897220337102e-05
"P40348","YJR068W","RFC2",5.59500368958807e-05,5.62055110452898e-05,5.75669463493904e-05,6.29870602315161e-05,6.45557900949623e-05,6.40411653944221e-05
"P40350","YPL227C","ALG5",2.29573139464777e-05,2.41617376047689e-05,2.39916057015008e-05,2.65265486517118e-05,2.90011721938331e-05,2.91744645716894e-05
"P40351","YOR067C","ALG8",2.43474461795073e-06,2.49654676511605e-06,2.41297453494957e-06,2.29237010949442e-06,2.57197707121857e-06,2.51689798728746e-06
"P40352","YJR035W","RAD26",3.35507286197311e-06,3.35286272060753e-06,3.86311466233401e-06,3.53892287966618e-06,4.12966743893478e-06,4.25202430083777e-06
"P40353","YOR377W","ATF1",9.09419317144093e-07,8.91904629287148e-07,9.86720216034911e-07,1.08292253467942e-06,1.18086335003328e-06,1.1793233313943e-06
"P40354","YJR062C","NTA1",1.55865168194219e-06,1.57649661397811e-06,1.78331235290809e-06,1.50395042025411e-06,1.63635224822638e-06,1.75952215122426e-06
"P40357","YGR009C","SEC9",9.83827089486578e-07,9.17931562906817e-07,1.02400452036118e-06,1.07605959498481e-06,1.20609410895688e-06,1.15261172731033e-06
"P40358","YJL073W","JEM1",1.31009119213606e-06,1.32636925225971e-06,1.44012158552288e-06,1.60140915785134e-06,1.70391494146224e-06,1.69384113413947e-06
"P40359","YJL072C","PSF2",1.91576597525966e-06,1.80929226904213e-06,2.0351341432078e-06,1.76562854523703e-06,1.9520601311935e-06,1.89930012947558e-06
"P40360","YJL071W","ARG2",1.31207258135415e-05,1.42132788274817e-05,1.39768894876284e-05,1.03677793003142e-05,1.03649314726927e-05,1.03600681013392e-05
"P40362","YJL069C","UTP18",1.93606353854605e-05,2.06650519946982e-05,2.02864921398898e-05,2.31443576149249e-05,2.41543369977582e-05,2.44341768550192e-05
"P40364","YJL066C","MPM1",2.18078311040805e-05,2.18599992719891e-05,2.25456992454102e-05,2.39655854541209e-05,2.50894496124876e-05,2.55634464486365e-05
"P40367","YJL062W","LAS21",5.10284587744738e-06,5.02694578545195e-06,5.19477122970331e-06,5.29552345820695e-06,5.88618710829822e-06,5.76082000090829e-06
"P40368","YJL061W","NUP82",3.61122978404227e-05,3.48268371582442e-05,3.84340145709339e-05,4.23570067060225e-05,4.3409552398255e-05,4.22195258297921e-05
"P40395","YLR039C","RIC1",7.19063430049657e-06,6.26663410400727e-06,7.67804738473203e-06,6.89929703945797e-06,7.27227729546468e-06,6.5790063582319e-06
"P40413","YJR064W","CCT5",4.27249465055252e-05,4.40254523660032e-05,4.30740349581816e-05,4.78386406616794e-05,4.95583734915862e-05,4.85979728777451e-05
"P40414","YIL138C","TPM2",2.05451090940834e-05,1.93371360366135e-05,2.70659478717943e-05,2.85739487552719e-05,2.74247604327532e-05,3.23443871947321e-05
"P40416","YMR301C","ATM1",1.04704418228313e-05,1.08254183296786e-05,1.0858187906961e-05,1.07052881427299e-05,1.16148928475052e-05,1.1622133537951e-05
"P40422","YHR143W-A","RPC10",5.08565063864087e-05,5.30297809714054e-05,5.39307157544499e-05,6.88494510624834e-05,6.78100753108093e-05,6.9101995606495e-05
"P40433","YIL107C","PFK26",6.71661105712006e-06,6.11027602031513e-06,6.75705700629546e-06,6.69826651978721e-06,6.14385172147935e-06,6.61487665485163e-06
"P40438","YIL173W","VTH1",4.00141387061624e-07,4.12629326312634e-07,3.95889148520561e-07,4.79465702155174e-07,5.25518618540038e-07,4.46088750211559e-07
"P40450","YIL159W","BNR1",1.50781534294595e-06,1.5431397603695e-06,1.63536865796965e-06,1.71289863770398e-06,1.91069059924022e-06,1.83127914718127e-06
"P40452","YIL157C","COA1",1.23242960898847e-05,1.13705001500316e-05,1.24869337646698e-05,1.05764868500195e-05,1.21881873325729e-05,1.20630582330211e-05
"P40453","YIL156W","UBP7",2.11756613834061e-06,2.38048238406777e-06,2.45454429459215e-06,1.81572191757036e-06,1.96129230943066e-06,2.1372520893466e-06
"P40454","YIL153W","RRD1",3.77082772482443e-07,3.96059759516954e-07,3.98991206809485e-07,3.6209721054969e-07,3.97617251938134e-07,4.0891410299274e-07
"P40457","YIL149C","MLP2",1.07733646216119e-05,1.09223095520551e-05,1.12071810121138e-05,1.26133298619068e-05,1.36131947172247e-05,1.31320967761869e-05
"P40459","YIL145C","PAN6",8.29549630917725e-06,8.59909293728994e-06,8.7046023762954e-06,8.68637654742829e-06,1.00735344541138e-05,9.9426957639641e-06
"P40460","YIL144W","NDC80",4.92889597222448e-06,4.90725171186008e-06,5.03879096521248e-06,5.54191907349465e-06,5.70717068409771e-06,5.63656248037973e-06
"P40462","YIL137C","TMA108",9.06391529852359e-05,9.21353171428014e-05,9.611568993331e-05,0.000100534007434664,0.000106756979937595,0.000109066013531456
"P40466","YIL131C","FKH1",8.25690587224255e-06,9.11219053532987e-06,9.35221213329639e-06,1.00907181312389e-05,1.04259114169875e-05,1.07496145044995e-05
"P40467","YIL130W","ASG1",1.06463118246205e-05,1.04769367227001e-05,1.07701846177148e-05,9.91081672278425e-06,1.06159957729409e-05,1.06041941690376e-05
"P40468","YIL129C","TAO3",2.28413736005121e-05,2.12534394345335e-05,2.55341297253846e-05,2.50671317850985e-05,2.49286255148088e-05,2.50737093805408e-05
"P40469","YIL128W","MET18",4.1244848074702e-05,4.15658071538538e-05,4.2410003713224e-05,4.3748391211581e-05,4.5635596590602e-05,4.6232642378473e-05
"P40471","YIL124W","AYR1",6.80395974573605e-05,6.75159545274944e-05,6.61964046320335e-05,6.52937168214383e-05,7.28356965830044e-05,7.22070265320629e-05
"P40472","YIL123W","SIM1",4.51897168282163e-06,4.74391634840585e-06,4.54090366033816e-06,4.6960865954916e-06,5.13805678794668e-06,4.98416144327143e-06
"P40477","YIL115C","NUP159",4.89928121897674e-05,4.88367368811395e-05,5.15337707998646e-05,5.51796135348168e-05,6.12458287832875e-05,6.02218366038521e-05
"P40478","YIL114C","POR2",2.92920345464617e-07,2.91064739586976e-07,3.16087731278649e-07,2.76083571662209e-07,2.80637321426047e-07,3.07878139030374e-07
"P40480","YIL112W","HOS4",1.47391169150388e-06,1.4260606749282e-06,1.62930596115772e-06,1.57105054911011e-06,1.67457818878079e-06,1.61654913268367e-06
"P40481","YIL110W","HPM1",1.34145439869931e-05,1.35737226458296e-05,1.32066164987471e-05,1.3495484021276e-05,1.45779018477863e-05,1.40827307235657e-05
"P40482","YIL109C","SEC24",0.00042784030435645,0.000431920254701558,0.000450703957634717,0.000465020246893817,0.000484677598941424,0.000482252828433848
"P40483","YIL108W","YIL108W",3.70842847942839e-05,3.62659339431083e-05,3.77144052827376e-05,3.53469124007475e-05,3.81606442727815e-05,3.8390253742178e-05
"P40484","YIL106W","MOB1",1.02346525967329e-05,1.0586553955704e-05,1.04805600152337e-05,8.90552991357415e-06,9.75550967885732e-06,9.90032124111494e-06
"P40485","YIL105C","SLM1",2.97903760126543e-05,2.52936141669304e-05,3.69505433927647e-05,3.28294634854766e-05,3.07061679086371e-05,3.82682084278542e-05
"P40486","YIL104C","SHQ1",1.24826384686288e-05,1.22168604457594e-05,1.26905159959379e-05,1.30097947504568e-05,1.44709688042349e-05,1.40642812081813e-05
"P40487","YIL103W","DPH1",7.07698923098102e-06,7.51829322205908e-06,7.13732863970272e-06,8.17552830099961e-06,8.5024886921374e-06,8.03168578304773e-06
"P40491","YIL098C","FMC1",6.13291864555126e-06,5.52074640805443e-06,5.99475301768754e-06,6.65068338593138e-06,6.93757863196211e-06,7.50513547679994e-06
"P40493","YIL096C","BMT5",3.05669948083156e-06,3.18935420613828e-06,3.28620270396306e-06,4.06039639136449e-06,4.29314354015058e-06,4.12401974243273e-06
"P40494","YIL095W","PRK1",2.10555655480581e-07,2.1346091348486e-07,2.29793167308784e-07,2.43442533704251e-07,2.2943732474642e-07,2.35204880231433e-07
"P40495","YIL094C","LYS12",0.00165087774559778,0.00173099239670793,0.00171458921168318,0.000338361255713591,0.000327259150592791,0.000346783147309956
"P40496","YIL093C","RSM25",2.38190769821227e-06,2.17401620521183e-06,2.59242233581109e-06,2.6200446543153e-06,2.68742497096718e-06,2.61620654287691e-06
"P40498","YIL091C","UTP25",1.61467943987048e-05,1.6484423422094e-05,1.6593633841976e-05,1.99331380055739e-05,2.0430128197428e-05,1.97666338937732e-05
"P40504","YIL085C","KTR7",2.83575372637015e-06,2.86332391169706e-06,3.05002634351869e-06,3.88578030914803e-06,3.85690931792889e-06,3.82403173710544e-06
